Region;Provincia;Municipio;DistritoMunicipal;Seccion;Barrio;SubBarrio;Nombre
7;7;3;1;2;9;0;El Mamoncito
7;7;3;2;0;0;0;Guanito (DM)
7;7;3;2;1;0;0;Guanito (Zona urbana)
7;7;3;2;1;1;0;Guanito
7;7;3;2;1;1;1;Guanito
7;7;3;2;2;0;0;Guanito
7;7;3;2;2;1;0;Venancio
7;7;3;2;2;2;0;Los Arroyos
7;7;3;2;2;3;0;La Lajita
7;7;3;2;2;4;0;Guanito
7;7;3;2;2;5;0;Juan Cano
7;7;3;2;3;0;0;Las Lagunas
7;7;3;2;3;1;0;Rosa de la Piedra
7;7;3;2;3;2;0;Los Pinalitos
7;7;3;2;3;3;0;El Valle
7;7;3;2;3;4;0;Plan Cafe
7;7;3;2;3;5;0;Las Lagunas
7;7;3;2;3;6;0;El Aguacate
7;7;3;2;3;7;0;El Hoyo
7;7;3;2;4;0;0;Blanco
7;7;3;2;4;1;0;Blanco
7;7;3;2;4;2;0;Bruno
7;7;3;2;4;3;0;El Coco
7;7;3;2;4;4;0;Sabaneta
7;7;3;2;4;5;0;Matadero
7;7;3;2;4;6;0;La Lista
7;7;3;2;4;7;0;El Yayal
7;7;3;2;4;8;0;La Nunuta
7;7;3;2;4;9;0;Cerro Mico
7;7;4;0;0;0;0;Hondo Valle
7;7;4;1;0;0;0;Hondo Valle
7;7;4;1;1;0;0;Hondo Valle (Zona urbana)
7;7;4;1;1;1;0;Los Majaos
7;7;4;1;1;1;1;Los Majaos
7;7;4;1;1;2;0;La Colonia
7;7;4;1;1;2;1;La Colonia
7;7;4;1;1;3;0;Centro del Pueblo
7;7;4;1;1;3;1;Centro del Pueblo
7;7;4;1;1;3;2;Lincoln
7;7;4;1;1;3;3;Los Maestros
7;7;4;1;1;4;0;Guachupita
7;7;4;1;1;4;1;Guachupita
7;7;4;1;1;4;2;30 de Mayo
7;7;4;1;1;5;0;El Cruce
7;7;4;1;1;5;1;El Cruce
7;7;4;1;2;0;0;Aniceto Martinez
7;7;4;1;2;1;0;Canada de Miguel
7;7;4;1;2;2;0;El Hoyazo
7;7;4;1;2;3;0;Yerba Buena
7;7;4;1;2;4;0;Los Palos de Burro
7;7;4;1;2;5;0;El Barrero
7;7;4;1;2;6;0;Piedra Blanca o Sobacon
7;7;4;1;2;7;0;Las 204
7;7;4;1;2;8;0;Junquito
7;7;4;1;2;9;0;Palo Prieto
7;7;4;1;2;10;0;Guardia del Cafe (La Pena)
7;7;4;1;2;11;0;Aniceto Martinez
7;7;4;1;3;0;0;Rancho de Pedro
7;7;4;1;3;1;0;Los Callejones
7;7;4;1;3;2;0;El Beyugal
7;7;4;1;3;3;0;Las Canitas
7;7;4;1;3;4;0;La Rosa (Rancho de Pedro)
7;7;4;1;3;5;0;Palo Blanco
7;7;4;1;3;6;0;Calimete
7;7;4;1;3;7;0;La Bestia
7;7;4;1;3;8;0;Los Pajaritos
7;7;4;1;3;9;0;Boca del Botado
7;7;4;1;3;10;0;Los Chicharrones
7;7;4;1;3;11;0;La Fruta
7;7;4;1;3;12;0;El Cedro
7;7;4;1;3;13;0;Los Jaquelles
7;7;4;1;3;14;0;Los Rincones
7;7;4;1;3;15;0;Los Botados de La Cana
7;7;4;1;3;16;0;Los Botados de Victoria
7;7;4;1;3;17;0;Los Botados
7;7;4;1;3;18;0;Los Naranjos
7;7;4;1;3;19;0;Lagunita
7;7;4;1;3;20;0;Escondido
7;7;4;1;3;21;0;El Pino
7;7;4;1;3;22;0;La Siembra
7;7;4;1;3;23;0;Los Magueyes
7;7;4;1;3;24;0;Agua del Higo
7;7;4;1;3;25;0;Tasajera
7;7;4;1;3;26;0;Los Guayabos
7;7;4;1;3;27;0;Loma de Febrillet
7;7;4;1;3;28;0;La Fuente
7;7;4;1;3;29;0;Los Botados de La Reserva
7;7;4;1;3;30;0;Rancho de Pedro
7;7;4;1;3;31;0;La Vuelta del Chivo
7;7;4;2;0;0;0;Rancho de La Guardia (DM)
7;7;4;2;1;0;0;Rancho de La Guardia (Zona urbana)
7;7;4;2;1;1;0;Rancho de La Guardia
7;7;4;2;1;1;1;Rancho de La Guardia
7;7;4;2;2;0;0;Los Guineos
7;7;4;2;2;1;0;Los Guineos
7;7;4;2;2;2;0;El Ranchito (Los Ranchitos)
7;7;4;2;2;3;0;El Caliche (Plan Cafe o El Caliche)
7;7;4;2;2;4;0;Primer Rancho Arriba
7;7;4;2;2;5;0;Las Lagunas
7;7;4;2;3;0;0;La Sahonada
7;7;4;2;3;1;0;La Sahonada
7;7;4;2;3;2;0;El Puerton
7;7;4;2;3;3;0;Los Marranitos
7;7;4;2;3;4;0;La Sahonada Arriba
7;7;4;2;4;0;0;Rancho de la Guardia
7;7;4;2;4;1;0;Guayabal
7;7;4;2;4;2;0;El Pedregal
7;7;4;2;4;3;0;La Fuente Arriba
7;7;4;2;4;4;0;Pinal Redondo
7;7;4;2;4;5;0;Manaclar
7;7;4;2;4;6;0;Los Naranjos
7;7;4;2;4;7;0;El Pozo
7;7;4;2;4;8;0;Gajo del Gacho
7;7;5;0;0;0;0;Pedro Santana
7;7;5;1;0;0;0;Pedro Santana
7;7;5;1;1;0;0;Pedro Santana (Zona urbana)
7;7;5;1;1;1;0;Militar
7;7;5;1;1;1;1;Militar
7;7;5;1;1;2;0;Azul
7;7;5;1;1;2;1;Azul
7;7;5;1;1;3;0;Centro de la Ciudad
7;7;5;1;1;3;1;Centro de la Ciudad
7;7;5;1;1;4;0;Nuevo
7;7;5;1;1;4;1;Nuevo
7;7;5;1;1;5;0;La E o La Escuela
7;7;5;1;1;5;1;La E o La Escuela
7;7;5;1;1;6;0;Los Patios
7;7;5;1;1;6;1;Los Patios
7;7;5;1;1;7;0;El Tanque
7;7;5;1;1;7;1;El Tanque
7;7;5;1;2;0;0;La Palma
7;7;5;1;2;1;0;La Descubierta
7;7;5;1;2;2;0;Las Palmas
7;7;5;1;2;3;0;Los Cajuilitos
7;7;5;1;2;4;0;Los Cercadillos
7;7;5;1;2;5;0;Damajagua
7;7;5;1;2;6;0;Los Chicharrones
7;7;5;1;2;7;0;El Corbano
7;7;5;1;2;8;0;Cerro San Francisco
7;7;5;1;3;0;0;El Hoyo
7;7;5;1;3;1;0;El Hoyo
7;7;5;1;3;2;0;Los Gritos
7;7;5;1;3;3;0;La Yamayas
7;7;5;1;3;4;0;Guayuyal
7;7;5;1;3;5;0;Valentin Las Yayas
7;7;5;1;3;6;0;Bartolo
7;7;5;1;3;7;0;El Barrero
7;7;5;1;3;8;0;Pesquero
7;7;5;1;3;9;0;La Racimera
7;7;5;1;4;0;0;Guayajayuco
7;7;5;1;4;1;0;Guayajayuco
7;7;5;1;4;2;0;Rosso
7;7;5;1;4;3;0;Carata
7;7;5;1;4;4;0;La Zurza
7;7;5;1;4;5;0;Los Amaceyes
7;7;5;1;4;6;0;Rancho Higuero
7;7;5;1;4;7;0;Sombrero
7;7;5;1;4;8;0;Hoyo Prieto
7;7;5;1;4;9;0;Los Cedros
7;7;5;1;4;10;0;Los Dajaos
7;7;5;1;4;11;0;Pulio
7;7;5;1;5;0;0;Nicolas (Joca)
7;7;5;1;5;1;0;Nicolas o Joca
7;7;5;1;5;2;0;Los Tocones
7;7;5;1;5;3;0;Arroyo Grande
7;7;5;1;5;4;0;El Morro
7;7;5;1;5;5;0;La Cueva
7;7;5;1;5;6;0;El Tocino de Joca
7;7;5;1;5;7;0;El Pomito
7;7;5;1;5;8;0;Las Canas - El Estrecho
7;7;5;2;0;0;0;Rio Limpio (DM)
7;7;5;2;1;0;0;Rio Limpio (Zona urbana)
7;7;5;2;1;1;0;Rio Limpio
7;7;5;2;1;1;1;Rio Limpio
7;7;5;2;2;0;0;Rio Limpio
7;7;5;2;2;1;0;Rio Bonito
7;7;5;2;2;2;0;Piedra Blanca
7;7;5;2;2;3;0;La Guazara
7;7;5;2;2;4;0;Los Pinitos
7;7;5;2;2;5;0;Ravinzal
7;7;5;2;2;6;0;Los Guandules
7;7;5;2;2;7;0;La Palma
7;7;5;2;2;8;0;La Tayota
7;7;5;2;3;0;0;La Sierrecita
7;7;5;2;3;1;0;Rancho Tomas
7;7;5;2;3;2;0;Rancho Valdez
7;7;5;2;3;3;0;La Llanadita
7;7;5;2;3;4;0;Patricio
7;7;5;2;3;5;0;La Tayota
7;7;5;2;3;6;0;La Guama
7;7;5;2;3;7;0;Francisco Jose
7;7;5;2;3;8;0;La Nasa
7;7;5;2;3;9;0;La Sierrecita
7;7;5;2;3;10;0;El Cayuco
7;7;5;2;3;11;0;La Cidra - La Ginita
7;7;5;2;3;12;0;Canada de Piedra
7;7;5;2;3;13;0;El Hoyo Sanjuanero
7;7;5;2;3;14;0;Canada Negra
7;7;5;2;4;0;0;Billiguin
7;7;5;2;4;1;0;Billiguin
7;7;5;2;4;2;0;Pachutico
7;7;5;2;4;3;0;La Horqueta
7;7;5;2;4;4;0;Rincon
7;7;5;2;4;5;0;La Siembrita
7;7;5;2;4;6;0;Los Corocitos
7;7;5;2;4;7;0;La Pena
7;7;5;2;4;8;0;Caramana
7;7;5;2;4;9;0;Majagualito
7;7;5;2;4;10;0;Botoncillos
7;7;5;2;4;11;0;El Jengibre
7;7;5;2;4;12;0;La Atravesada
7;7;6;0;0;0;0;Juan Santiago
7;7;6;1;0;0;0;Juan Santiago
7;7;6;1;1;0;0;Juan Santiago (Zona urbana)
7;7;6;1;1;1;0;Juan Santiago
7;7;6;1;1;1;1;Juan Santiago
7;7;6;1;2;0;0;Juan Santiago
7;7;6;1;2;1;0;Guardia del Cafe
7;7;6;1;2;2;0;Majagualito
7;7;6;1;2;3;0;Canada de Cilantro
7;7;6;1;2;4;0;Las Canas
7;7;6;1;2;5;0;Sabana de Jengibre
7;7;6;1;2;6;0;El Guayacal
7;7;6;1;2;7;0;Sabana de Chen
7;7;6;1;2;8;0;Los Palmaritos
7;7;6;1;2;9;0;Naranjo Dulce
7;7;6;1;3;0;0;Juan de La Cruz
7;7;6;1;3;1;0;Canada del Barrero
7;7;6;1;3;2;0;Sabana Cuna
7;7;6;1;3;3;0;Sabana Calvario
7;7;6;1;3;4;0;Joco Viejo
7;7;6;1;3;5;0;Sonador o Juan de La Cruz
7;7;6;1;3;6;0;La Tinaja
7;7;6;1;4;0;0;Sabana de la Loma
7;7;6;1;4;1;0;La Bucara
7;7;6;1;4;2;0;Sabana de la Loma
7;7;6;1;4;3;0;Juan Garcia
7;7;6;1;4;4;0;Cabeza de Toro
7;7;6;1;4;5;0;Madre Vieja
7;7;6;1;4;6;0;Canada Bejuco
7;7;6;1;4;7;0;Domingo
7;7;6;1;4;8;0;Sabana Larga
7;7;6;1;4;9;0;Los Pilones
7;7;6;1;5;0;0;Monte Mayor
7;7;6;1;5;1;0;Majagual
7;7;6;1;5;2;0;Asiento Miguel
7;7;6;1;5;3;0;Los Conucos
7;7;6;1;5;4;0;Santiaguito
7;7;6;1;5;5;0;Las Mesas
7;7;6;1;5;6;0;Los Canos
7;7;6;1;5;7;0;Monte Mayor o Cerro Mico
8;8;0;0;0;0;0;El Seibo
8;8;1;0;0;0;0;El Seibo
8;8;1;1;0;0;0;El Seibo
8;8;1;1;1;0;0;Santa Cruz de El Seibo (Zona urbana)
8;8;1;1;1;1;0;El Rincon
8;8;1;1;1;1;1;El Rincon
8;8;1;1;1;2;0;Los Cajuiles
8;8;1;1;1;2;1;Los Cajuiles
8;8;1;1;1;2;2;Las Quinientas
8;8;1;1;1;2;3;Los Multi
8;8;1;1;1;3;0;Villa Nene
8;8;1;1;1;3;1;Villa Nene
8;8;1;1;1;4;0;Los Hoyitos
8;8;1;1;1;4;1;Los Hoyitos
8;8;1;1;1;5;0;Capotillo
8;8;1;1;1;5;1;Capotillo
8;8;1;1;1;5;2;Buenos Aires
8;8;1;1;1;6;0;El Retiro
8;8;1;1;1;6;1;El Retiro
8;8;1;1;1;6;2;La Manicera
8;8;1;1;1;7;0;Centro del Pueblo
8;8;1;1;1;7;1;Centro del Pueblo
8;8;1;1;1;8;0;Ginandiana
8;8;1;1;1;8;1;Ginandiana
8;8;1;1;1;8;2;Canta los Macos
8;8;1;1;1;8;3;Mirador Sur
8;8;1;1;1;9;0;El Matadero
8;8;1;1;1;9;1;El Matadero
8;8;1;1;1;10;0;Villa Guerrero
8;8;1;1;1;10;1;Villa Guerrero
8;8;1;1;1;10;2;Nueva Villa Guerrero
8;8;1;1;1;11;0;Loma de los Chivos
8;8;1;1;1;11;1;Loma de los Chivos
8;8;1;1;1;11;2;Las Colinas de Don Guillermo
8;8;1;1;1;11;3;Residencial Mama Nelsi
8;8;1;1;1;12;0;Ensanche Palo Hincado o Blanco
8;8;1;1;1;12;1;Ensanche Palo Hincado o Blanco
8;8;1;1;1;13;0;Canada Francisca
8;8;1;1;1;13;1;Canada Francisca
8;8;1;1;2;0;0;Arroyo Grande
8;8;1;1;2;1;0;El Llano
8;8;1;1;2;2;0;Buenas Noches
8;8;1;1;2;3;0;Guayuyo
8;8;1;1;2;4;0;Canada de Cacao
8;8;1;1;2;5;0;Yaguaque
8;8;1;1;2;6;0;Sabana de Arroyo Grande
8;8;1;1;2;7;0;Sal si Puedes
8;8;1;1;2;8;0;Los Negros Viejos
8;8;1;1;2;9;0;Hoyo Frio
8;8;1;1;2;10;0;Santo Espiritu
8;8;1;1;2;11;0;Dos Bocas
8;8;1;1;2;12;0;Los Prietos
8;8;1;1;2;13;0;Arroyon
8;8;1;1;2;14;0;Canada te Hundes
8;8;1;1;3;0;0;Campina
8;8;1;1;3;1;0;Colon Salvaleon
8;8;1;1;3;2;0;Dominica
8;8;1;1;3;3;0;Hozaro
8;8;1;1;3;4;0;Los Platanitos
8;8;1;1;3;5;0;Batey Bejucal
8;8;1;1;3;6;0;Batey Arroyo Lucas
8;8;1;1;3;7;0;Los Novillos
8;8;1;1;3;8;0;Arroyo Lucas Campo
8;8;1;1;3;9;0;La Guarapa
8;8;1;1;3;10;0;Barragueybano
8;8;1;1;3;11;0;Batey Solano
8;8;1;1;3;12;0;Batey La Gina
8;8;1;1;3;13;0;Batey Juan Gil
8;8;1;1;3;14;0;Batey Bella Cruz
8;8;1;1;3;15;0;Batey Guayacanes
8;8;1;1;3;16;0;Batey Albizu
8;8;1;1;3;17;0;Sabana de Campina
8;8;1;1;3;18;0;Batey Plumita
8;8;1;1;3;19;0;Batey Marchena
8;8;1;1;3;20;0;Batey Altagracia
8;8;1;1;3;21;0;Batey Los Martinez
8;8;1;1;3;22;0;Batey El Higo
8;8;1;1;3;23;0;Batey Guazabal
8;8;1;1;3;24;0;Batey Lechuga
8;8;1;1;3;25;0;Batey Monte Adentro
8;8;1;1;3;26;0;Batey Copey
8;8;1;1;3;27;0;Batey Higueyana
8;8;1;1;3;28;0;Batey Bermejo
8;8;1;1;3;29;0;Batey El 28
8;8;1;1;3;30;0;Batey Tentacion 27
8;8;1;1;3;31;0;Batey El 29
8;8;1;1;3;32;0;Batey Espanol
8;8;1;1;3;33;0;Batey El 30
8;8;1;1;3;34;0;Batey Agua Blanca
8;8;1;1;3;35;0;Arroyo Hondo
8;8;1;1;4;0;0;Candelaria
8;8;1;1;4;1;0;El Grumo
8;8;1;1;4;2;0;La Zanja
8;8;1;1;4;3;0;El Copey
8;8;1;1;4;4;0;Reparadero
8;8;1;1;4;5;0;Los Verracos
8;8;1;1;4;6;0;Los Corazones
8;8;1;1;4;7;0;Los Jengibres
8;8;1;1;4;8;0;Los Sopaipos
8;8;1;1;4;9;0;Cerro Naranjo
8;8;1;1;4;10;0;Batey Kilometro 2
8;8;1;1;4;11;0;Palo Hincado
8;8;1;1;4;12;0;La Tala
8;8;1;1;4;13;0;San Pablo
8;8;1;1;4;14;0;Cerro Guamo
8;8;1;1;4;15;0;Candelaria
8;8;1;1;4;16;0;Canada de Jengibre
8;8;1;1;5;0;0;Las Cuchillas
8;8;1;1;5;1;0;El Cabao
8;8;1;1;5;2;0;La Maravilla
8;8;1;1;5;3;0;Piedra Blanca 1
8;8;1;1;5;4;0;Arroyo Tabaco
8;8;1;1;5;5;0;Los Dieguillos
8;8;1;1;5;6;0;Trepada de Jabilla
8;8;1;1;5;7;0;Janabo
8;8;1;1;5;8;0;El Coamo
8;8;1;1;5;9;0;El Limoncillar
8;8;1;1;5;10;0;El Lial
8;8;1;1;5;11;0;Piedra Mala
8;8;1;1;5;12;0;Arroyo Higuero
8;8;1;1;5;13;0;El Majagual
8;8;1;1;5;14;0;Janabito
8;8;1;1;5;15;0;Soco Arriba
8;8;1;1;5;16;0;Mata Guineo
8;8;1;1;5;17;0;Porto
8;8;1;1;5;18;0;Alto del Jobo (Ant. Las Cuchillas)
8;8;1;1;5;19;0;Dos Bocas
8;8;1;1;5;20;0;Los Guzman
8;8;1;1;6;0;0;El Cuey
8;8;1;1;6;1;0;La Cabirma
8;8;1;1;6;2;0;La Parcela
8;8;1;1;6;3;0;Canada Honda
8;8;1;1;6;4;0;Cesteadoro
8;8;1;1;6;5;0;Los Mameyes
8;8;1;1;6;6;0;Jobo Claro
8;8;1;1;6;7;0;Sabaneta
8;8;1;1;6;8;0;Los Rodriguez
8;8;1;1;6;9;0;El Palmar
8;8;1;1;6;10;0;Caciquillo
8;8;1;1;6;11;0;Canada de la Vaca
8;8;1;1;6;12;0;La Meseta
8;8;1;1;6;13;0;Jobo Dulce
8;8;1;1;6;14;0;Cuchillita
8;8;1;1;6;15;0;Rincon Chavon
8;8;1;1;6;16;0;Sabana del Cuey
8;8;1;1;6;17;0;Los Vargas
8;8;1;1;6;18;0;La Viuda
8;8;1;1;6;19;0;El Prieto
8;8;1;1;6;20;0;Cal de Piedra
8;8;1;1;6;21;0;Rio Piedras
8;8;1;1;6;22;0;Sabana Grande
8;8;1;1;6;23;0;Higua
8;8;1;1;6;24;0;Alto del Jobo Dulce o Yabana
8;8;1;1;6;25;0;Cabirmal
8;8;1;1;6;26;0;Sabana Rodeo
8;8;1;1;6;27;0;Ceibita (La Cuevita)
8;8;1;1;6;28;0;Mal Pecao
8;8;1;1;6;29;0;Chavoncito
8;8;1;1;7;0;0;Magarin
8;8;1;1;7;1;0;Los Carlos
8;8;1;1;7;2;0;Pena Blanca Afuera
8;8;1;1;7;3;0;Pena Blanca Adentro
8;8;1;1;7;4;0;Agua Clara
8;8;1;1;7;5;0;Magarin Abajo
8;8;1;1;7;6;0;Mancorneta
8;8;1;1;7;7;0;Bejucal
8;8;1;1;7;8;0;Jobo Dulce Adentro
8;8;1;1;7;9;0;Jobo Dulce Afuera
8;8;1;1;7;10;0;Saguatico
8;8;1;1;7;11;0;Las Agustinas
8;8;1;1;7;12;0;Quaiquia
8;8;1;1;7;13;0;Las Uvas
8;8;1;1;8;0;0;Mata de Palma
8;8;1;1;8;1;0;Mata del Toro
8;8;1;1;8;2;0;La Bija
8;8;1;1;8;3;0;Batey Castillo
8;8;1;1;8;4;0;Arroyo Blanco
8;8;1;1;8;5;0;Batey Carlos Torres
8;8;1;1;8;6;0;Canada del Agua
8;8;1;1;8;7;0;Batey Paraiso Dos
8;8;1;1;8;8;0;Batey Haiti
8;8;1;1;8;9;0;Batey los Blocks de Haiti
8;8;1;1;8;10;0;Campo Alegre
8;8;1;1;8;11;0;Batey Bella Vista
8;8;1;1;8;12;0;Las Yayas
8;8;1;1;8;13;0;Casabe
8;8;1;1;8;14;0;Guacaya
8;8;1;1;8;15;0;Batey Los Riseles o Rieles
8;8;1;1;8;16;0;Batey El Guaral
8;8;1;1;8;17;0;San Miguel
8;8;1;1;8;18;0;Batey Polonio
8;8;1;1;8;19;0;Aleman
8;8;1;1;8;20;0;Gorreta
8;8;1;1;8;21;0;Piedra Grande
8;8;1;1;8;22;0;Solanito
8;8;1;1;8;23;0;La Guazuma
8;8;1;1;8;24;0;El Caimito
8;8;1;1;8;25;0;Sanabia
8;8;1;1;8;26;0;Mata de Palma
8;8;1;1;9;0;0;Anama
8;8;1;1;9;1;0;Anama
8;8;1;1;9;2;0;Matencio
8;8;1;1;9;3;0;Rincon de Mesa
8;8;1;1;9;4;0;Las Palmillas
8;8;1;1;9;5;0;El Prado
8;8;1;1;9;6;0;Las Matas
8;8;1;1;9;7;0;El Cerrito
8;8;1;1;9;8;0;Las dos Bocas
8;8;1;1;9;9;0;Las Tunas
8;8;1;1;9;10;0;Lagunita
8;8;1;1;9;11;0;Kilometro 7
8;8;1;1;9;12;0;La Mayita
8;8;1;1;9;13;0;Batey Guayquia
8;8;1;1;9;14;0;Loma de Pinto
8;8;1;1;9;15;0;San Lorenzo
8;8;1;1;9;16;0;Loma Tabaco
8;8;1;1;9;17;0;Cibahuete
8;8;1;1;9;18;0;San Miguel
8;8;1;1;9;19;0;Las Lajas
8;8;1;1;9;20;0;Los Chivos
8;8;1;1;9;21;0;La Jiquima
8;8;1;1;9;22;0;Los Pajones
8;8;1;2;0;0;0;Pedro Sanchez (DM)
8;8;1;2;1;0;0;Pedro Sanchez (Zona urbana)
8;8;1;2;1;1;0;Pedro Sanchez o Centro del Pueblo
8;8;1;2;1;1;1;Pedro Sanchez o Centro del Pueblo
8;8;1;2;1;2;0;Campo de Tiro
8;8;1;2;1;2;1;Campo de Tiro
8;8;1;2;1;2;2;Canta Maco
8;8;1;2;1;3;0;Pavin
8;8;1;2;1;3;1;Pavin
8;8;1;2;1;4;0;Julio Guillamo
8;8;1;2;1;4;1;Julio Guillamo
8;8;1;2;1;4;2;La Cana
8;8;1;2;1;4;3;Otilia Guzman
8;8;1;2;2;0;0;Isabelita
8;8;1;2;2;1;0;Los Botados
8;8;1;2;2;2;0;Guazumilla
8;8;1;2;2;3;0;Buenos Aires
8;8;1;2;2;4;0;Los Bejucos
8;8;1;2;2;5;0;Los Cafes
8;8;1;2;2;6;0;La Piedra
8;8;1;2;2;7;0;Caciquillo
8;8;1;2;2;8;0;Piedra Blanca
8;8;1;2;2;9;0;Los Altos Grandes
8;8;1;2;2;10;0;La Jina
8;8;1;2;2;11;0;Los Corsos
8;8;1;2;2;12;0;Higo Barbu
8;8;1;2;2;13;0;Sabana de Pedro Sanchez
8;8;1;2;2;14;0;La Ceibita
8;8;1;2;2;15;0;Los Rincones
8;8;1;2;2;16;0;Isabelita
8;8;1;2;2;17;0;Cienagatuamo
8;8;1;2;2;18;0;Ceiba del Agua (Canada Honda)
8;8;1;2;3;0;0;Pedro Sanchez
8;8;1;2;3;1;0;La Troncha
8;8;1;2;3;2;0;Kilometro 2
8;8;1;2;3;3;0;Kilometro 8
8;8;1;2;3;4;0;Cocuyo
8;8;1;2;3;5;0;El Grumo
8;8;1;2;3;6;0;Hato Santiago
8;8;1;2;3;7;0;Las 13
8;8;1;2;3;8;0;Lomas de Limon
8;8;1;2;3;9;0;Florencio
8;8;1;2;3;10;0;Magua o Majagua
8;8;1;2;3;11;0;Kilometro 9
8;8;1;2;3;12;0;Kilometro 14
8;8;1;2;3;13;0;La Puerta Blanca
8;8;1;2;3;14;0;Gimio el Buey
8;8;1;2;3;15;0;Cabirma Clara
8;8;1;2;3;16;0;Arroyo Piedra
8;8;1;2;3;17;0;Hoyo de la Cigua
8;8;1;2;3;18;0;El Batey Isabelita
8;8;1;2;3;19;0;Loma La Herradura
8;8;1;2;3;20;0;Los Platanos
8;8;1;2;3;21;0;Kilometro 3
8;8;1;2;3;22;0;Kilometro 1
8;8;1;3;0;0;0;San Francisco-Vicentillo (DM)
8;8;1;3;1;0;0;Vicentillo (Zona urbana)
8;8;1;3;1;1;0;Vicentillo
8;8;1;3;1;1;1;Vicentillo
8;8;1;3;1;1;2;Cana Honda
8;8;1;3;2;0;0;Yabon
8;8;1;3;2;1;0;La Pocilga
8;8;1;3;2;2;0;Palma el Gallo
8;8;1;3;2;3;0;Palo Seco
8;8;1;3;2;4;0;Los Ranchitos
8;8;1;3;2;5;0;Limoncillo
8;8;1;3;2;6;0;Los Mampurrios
8;8;1;3;2;7;0;Los Brazos
8;8;1;3;2;8;0;Tedeche
8;8;1;3;2;9;0;Arroyon
8;8;1;3;2;10;0;La Culebra
8;8;1;3;2;11;0;Camaron
8;8;1;3;2;12;0;Rompe Trapo
8;8;1;3;2;13;0;Cascajito
8;8;1;3;2;14;0;El 16
8;8;1;3;2;15;0;Yabon
8;8;1;3;3;0;0;El Cercado
8;8;1;3;3;1;0;El Cercado
8;8;1;3;3;2;0;La Loreta
8;8;1;3;3;3;0;Rancho 2
8;8;1;3;3;4;0;Rancho o Rancho 1
8;8;1;3;3;5;0;Las Tunas
8;8;1;3;3;6;0;Rancho Chiquito
8;8;1;3;3;7;0;Garantia
8;8;1;3;3;8;0;Dona Ana o Cueva de Dona Ana
8;8;1;3;3;9;0;El Corozal
8;8;1;3;3;10;0;El Penon
8;8;1;3;3;11;0;Mala Muerte
8;8;1;3;3;12;0;El Jobo
8;8;1;3;3;13;0;La Guajaba
8;8;1;3;3;14;0;Los Macos
8;8;1;3;3;15;0;Canada Mala
8;8;1;3;3;16;0;Bibiana
8;8;1;3;3;17;0;La Culebra
8;8;1;3;3;18;0;El Perico
8;8;1;3;3;19;0;Loma Arenita
8;8;1;3;3;20;0;Paso Cibao
8;8;1;4;0;0;0;Santa Lucia (DM)
8;8;1;4;1;0;0;Santa Lucia (Zona urbana)
8;8;1;4;1;1;0;Centro del Pueblo (La Higuera)
8;8;1;4;1;1;1;Centro del Pueblo (La Higuera)
8;8;1;4;1;2;0;Buenos Aires
8;8;1;4;1;2;1;Buenos Aires
8;8;1;4;1;3;0;La Ceniza
8;8;1;4;1;3;1;La Ceniza
8;8;1;4;1;4;0;Vietnam
8;8;1;4;1;4;1;Vietnam
8;8;1;4;1;5;0;La Cuadra
8;8;1;4;1;5;1;La Cuadra
8;8;1;4;2;0;0;El Pintado
8;8;1;4;2;1;0;El Pintado
8;8;1;4;2;2;0;Kilometro 8
8;8;1;4;2;3;0;Los Marmolejos
8;8;1;4;2;4;0;Los Pelao
8;8;1;4;2;5;0;El Salao o El Salado
8;8;1;4;2;6;0;El 90
8;8;1;4;2;7;0;El 91 o Batey La Gina
8;8;1;4;2;8;0;El 50
8;8;1;4;2;9;0;El 35
8;8;1;4;2;10;0;Altos de Peguero
8;8;1;4;2;11;0;Rincon Bellaco
8;8;1;4;3;0;0;La Higuera
8;8;1;4;3;1;0;Santa Rita
8;8;1;4;3;2;0;Los Aguacaticos
8;8;1;4;3;3;0;Las Papitas
8;8;1;4;3;4;0;Los Maguelles
8;8;1;4;3;5;0;Kilometro 10
8;8;1;4;3;6;0;La Higuera
8;8;1;4;4;0;0;Santa Lucia
8;8;1;4;4;1;0;Kilometro 6
8;8;1;4;4;2;0;Yabana
8;8;1;4;4;3;0;Morales
8;8;1;4;4;4;0;Higuera Abajo
8;8;1;4;4;5;0;Santa Lucia
8;8;1;4;4;6;0;Batey Victoria
8;8;1;4;4;7;0;Kilometro 12
8;8;1;4;4;8;0;Batey Cascajito
8;8;1;4;4;9;0;Batey Alcides
8;8;1;4;4;10;0;Batey Brador 104
8;8;1;4;4;11;0;Batey 105
8;8;1;4;4;12;0;Batey 106
8;8;1;4;4;13;0;Batey La Florida
8;8;1;4;4;14;0;Batey 107
8;8;1;4;4;15;0;Batey La Cerca
8;8;1;4;4;16;0;Sabaneta
8;8;1;4;4;17;0;Chavon (Batey Cabo Haitiano)
8;8;1;4;4;18;0;Batey 108
8;8;1;4;4;19;0;Canada Barrosa
8;8;1;4;4;20;0;El Algarrobal
8;8;1;4;4;21;0;La Palma
8;8;1;4;4;22;0;Kilometro 5
8;8;1;4;4;23;0;Batey Callao
8;8;1;4;4;24;0;Cruce de Pavon
8;8;2;0;0;0;0;Miches
8;8;2;1;0;0;0;Miches
8;8;2;1;1;0;0;Miches (Zona urbana)
8;8;2;1;1;1;0;Miramar
8;8;2;1;1;1;1;Miramar
